,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes
405,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",4.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",3.84486793714,14956.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
406,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",5.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.663473185772,36325.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
407,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",6.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.0706143447998,9914.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
408,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",1.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",25.0,5.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
409,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",2.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.0685087919616,8759.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
410,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",3.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.275049115914,2546.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
411,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",4.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",3.23687521446,8744.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
412,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",5.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.28328611898,3531.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
413,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",6.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",1.49413020277,1875.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
414,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",1.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",33.3333333333,4.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
415,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",2.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",4.18426992303,17280.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
416,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",3.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",6.31047086648,9303.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
417,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",4.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.0,7859.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
418,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",5.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",2.01981092505,30994.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
419,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",6.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",4.0238790804,39366.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
420,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",1.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",25.0,5.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
421,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",2.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",1.94242108914,2884.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
422,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",3.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",3.09206312234,17174.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
423,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",4.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.221975582686,902.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
424,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",5.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.332125603865,3313.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
425,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",6.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.123213405619,4059.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
426,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",1.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",22.2222222222,10.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,6.0,"[2, 3, 4, 5, 6]"
427,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",2.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.0719295090811,11123.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,6.0,"[2, 3, 4, 5, 6]"
428,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",3.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.776665516051,5795.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,6.0,"[2, 3, 4, 5, 6]"
429,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",4.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",0.47360112261,5702.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,6.0,"[2, 3, 4, 5, 6]"
430,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",5.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",2.14992927864,10606.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,6.0,"[2, 3, 4, 5, 6]"
431,"[None, None, None, None, 'band004_am_tuning_curve_20160909a.h5', 'band004_am_tuning_curve_20160909b.h5', 'band004_bandwidth_am_20160909c.h5']",6.0,2016-09-09,1050.0,"['2016-09-09_12-21-44', '2016-09-09_12-24-22', '2016-09-09_12-26-44', '2016-09-09_12-28-54', '2016-09-09_12-31-18', '2016-09-09_12-46-07', '2016-09-09_12-52-18']",1.4624418347,9027.0,"['laserPulse', 'laserTrain', 'noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'bandwidth']",band004,6.0,"[2, 3, 4, 5, 6]"
432,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",1.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.0,5.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
433,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",2.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",3.94847972973,9473.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
434,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",3.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.0,9267.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
435,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",4.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",2.91878172589,17337.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
436,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",5.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.797096753289,15432.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
437,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",6.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.794733884563,37372.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,2.0,"[2, 3, 4, 5, 6]"
438,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",1.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",,1.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
439,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",2.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.00712149266486,14043.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
440,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",3.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.0,1990.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
441,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",4.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.151668351871,1979.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
442,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",5.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",2.93983799035,10988.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
443,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",6.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",1.47601476015,1356.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,3.0,"[2, 3, 4, 5, 6]"
444,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",1.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.0,6.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
445,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",2.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",8.51063829787,12597.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
446,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",3.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",4.13997042878,32465.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
447,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",4.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",1.87908177232,51143.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
448,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",5.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.778827432033,13868.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
449,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",6.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.0,15980.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,4.0,"[2, 3, 4, 5, 6]"
450,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",1.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",5.55555555556,19.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
451,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",2.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.0402171727328,4974.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
452,"[None, None, None, 'band004_am_tuning_curve_20160909d.h5', 'band004_am_tuning_curve_20160909e.h5', None, 'band004_bandwidth_am_20160909f.h5']",3.0,2016-09-09,1051.0,"['2016-09-09_13-11-00', '2016-09-09_13-14-24', '2016-09-09_13-17-03', '2016-09-09_13-19-18', '2016-09-09_13-30-44', '2016-09-09_13-36-54', '2016-09-09_13-40-30']",0.822603719599,2797.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'bandwidth']",band004,5.0,"[2, 3, 4, 5, 6]"
