,behavior,brainarea,cluster,date,depth,ephys,info,isiViolations,nSpikes,sessiontype,subject,tetrode
279,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,2.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,1.44998370805,6139.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,5.0
280,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,3.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,7.03363914373,1309.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,5.0
281,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,4.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,1.05485232068,1423.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,5.0
282,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,5.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,1.02564102564,586.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,5.0
283,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,1.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,0.0,9.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
284,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,2.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,3.14516129032,4961.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
285,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,3.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,1.00465735196,15031.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
286,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,4.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,2.61755848969,4318.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
287,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,5.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,2.5459688826,708.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
288,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,6.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,3.353678124,15566.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
289,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,1.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,0.0,30.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
290,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,2.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,2.64131683042,31349.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
291,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,3.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,5.16781709945,27382.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
292,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,4.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,0.864477050193,68019.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
293,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,5.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,4.05154786248,63088.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
294,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,6.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,4.50669914738,6569.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
295,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,1.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,1.7094017094,118.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
296,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,2.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,2.03645285664,28531.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
297,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,3.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,3.34672021419,14194.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
298,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,4.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,9.82677345683,157194.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
299,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,5.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,6.53737699258,17378.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
300,"[None, 'band023_am_tuning_curve_20170324f.h5', 'band023_am_tuning_curve_20170324g.h5', 'band023_bandwidth_am_20170324h.h5', 'band023_am_tuning_curve_20170324i.h5']",left_thalamus,6.0,2017-03-24,3106.0,"['2017-03-24_11-36-24', '2017-03-24_11-39-07', '2017-03-24_11-49-44', '2017-03-24_11-56-21', '2017-03-24_12-14-57']",anteriorDiI,1.27445228896,49434.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
301,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,1.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,15.7664233577,686.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,3.0
302,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,2.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,8.36291841762,110417.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,3.0
303,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,3.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,1.4732231734,5024.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,3.0
304,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,4.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,7.51400916964,19631.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,3.0
305,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,5.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,3.96403930587,23916.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,3.0
306,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,6.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,16.7042503758,29269.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,3.0
307,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,1.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,0.0,9.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
308,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,2.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,0.499168053245,602.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
309,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,3.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,0.550795593635,3269.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
310,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,4.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,1.69006015468,3492.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
311,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,5.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,8.4910013844,2168.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
312,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,6.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,2.68634127885,2644.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
313,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,1.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,0.0,2.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
314,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,2.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,2.36501561803,2242.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
315,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,3.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,4.72972972973,149.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
316,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,4.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,0.123915737299,808.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
317,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,1.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,5.55555555556,37.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
318,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,2.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,3.65823551855,44558.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
319,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,3.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,1.75576519916,19081.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
320,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,4.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,3.82653061224,39985.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
321,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,5.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,2.82971197575,9896.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
322,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,6.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,0.649125843864,57771.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,7.0
323,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,1.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,3.40909090909,177.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
324,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,2.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,4.24310413092,15155.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
325,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,3.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,1.52663681557,28364.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
326,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,4.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,2.86145661083,13910.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
327,"[None, 'band023_am_tuning_curve_20170324j.h5', 'band023_am_tuning_curve_20170324k.h5', 'band023_bandwidth_am_20170324l.h5', 'band023_am_tuning_curve_20170324m.h5']",left_thalamus,5.0,2017-03-24,3350.0,"['2017-03-24_12-23-06', '2017-03-24_12-26-18', '2017-03-24_12-37-33', '2017-03-24_12-42-45', '2017-03-24_13-01-14']",anteriorDiI,5.95752339813,11113.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,8.0
328,[None],left_thalamus,1.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,0.0,4.0,['noisebursts'],band023,1.0
329,[None],left_thalamus,2.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,0.632911392405,159.0,['noisebursts'],band023,1.0
330,[None],left_thalamus,3.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,1.61290322581,63.0,['noisebursts'],band023,1.0
331,[None],left_thalamus,1.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,0.0,24.0,['noisebursts'],band023,3.0
332,[None],left_thalamus,1.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,0.0,4.0,['noisebursts'],band023,4.0
333,[None],left_thalamus,2.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,0.353356890459,284.0,['noisebursts'],band023,4.0
334,[None],left_thalamus,1.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,0.0,8.0,['noisebursts'],band023,7.0
335,[None],left_thalamus,2.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,8.16326530612,50.0,['noisebursts'],band023,7.0
336,[None],left_thalamus,1.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,0.0,10.0,['noisebursts'],band023,8.0
337,[None],left_thalamus,2.0,2017-03-26,3135.0,['2017-03-26_14-30-25'],middleDiD,0.0,223.0,['noisebursts'],band023,8.0
338,"[None, 'band023_am_tuning_curve_20170326a.h5', 'band023_am_tuning_curve_20170326b.h5']",left_thalamus,1.0,2017-03-26,3200.0,"['2017-03-26_14-35-21', '2017-03-26_14-37-14', '2017-03-26_14-48-06']",middleDiD,0.0,5.0,"['noisebursts', 'tuningCurve', 'AM']",band023,1.0
339,"[None, 'band023_am_tuning_curve_20170326a.h5', 'band023_am_tuning_curve_20170326b.h5']",left_thalamus,2.0,2017-03-26,3200.0,"['2017-03-26_14-35-21', '2017-03-26_14-37-14', '2017-03-26_14-48-06']",middleDiD,0.0,97.0,"['noisebursts', 'tuningCurve', 'AM']",band023,1.0
340,"[None, 'band023_am_tuning_curve_20170326a.h5', 'band023_am_tuning_curve_20170326b.h5']",left_thalamus,3.0,2017-03-26,3200.0,"['2017-03-26_14-35-21', '2017-03-26_14-37-14', '2017-03-26_14-48-06']",middleDiD,0.0,197.0,"['noisebursts', 'tuningCurve', 'AM']",band023,1.0
341,"[None, 'band023_am_tuning_curve_20170326a.h5', 'band023_am_tuning_curve_20170326b.h5']",left_thalamus,4.0,2017-03-26,3200.0,"['2017-03-26_14-35-21', '2017-03-26_14-37-14', '2017-03-26_14-48-06']",middleDiD,0.0,119.0,"['noisebursts', 'tuningCurve', 'AM']",band023,1.0
